#r		P		D
           77.32  0.0383711085996 -0.00174155636494
           77.33  0.0383536924636 -0.00174167046849
           77.34  0.0383362751902 -0.00174178383227
           77.35  0.0383188567869 -0.00174189645712
           77.36  0.0383014372611 -0.00174200834386
           77.37  0.0382840166201 -0.00174211949333
           77.38  0.0382665948712 -0.00174222990636
           77.39  0.0382491720219 -0.00174233958378
            77.4  0.0382317480795 -0.00174244852642
           77.41  0.0382143230514 -0.00174255673511
           77.42  0.0381968969448 -0.00174266421069
           77.43  0.0381794697672 -0.00174277095398
           77.44  0.0381620415258 -0.00174287696581
           77.45  0.0381446122279 -0.00174298224701
           77.46  0.0381271818808 -0.00174308679842
           77.47  0.0381097504919 -0.00174319062086
           77.48  0.0380923180684 -0.00174329371516
           77.49  0.0380748846176 -0.00174339608216
            77.5  0.0380574501468 -0.00174349772268
           77.51  0.0380400146631 -0.00174359863755
           77.52   0.038022578174 -0.0017436988276
           77.53  0.0380051406866 -0.00174379829366
           77.54  0.0379877022081 -0.00174389703656
           77.55  0.0379702627459 -0.00174399505712
           77.56   0.037952822307 -0.00174409235618
           77.57  0.0379353808987 -0.00174418893456
           77.58  0.0379179385283 -0.00174428479309
           77.59  0.0379004952029 -0.00174437993261
            77.6  0.0378830509296 -0.00174447435392
           77.61  0.0378656057158 -0.00174456805788
           77.62  0.0378481595685 -0.00174466104529
           77.63  0.0378307124949 -0.00174475331699
           77.64  0.0378132645021 -0.00174484487381
           77.65  0.0377958155974 -0.00174493571657
           77.66  0.0377783657878 -0.0017450258461
           77.67  0.0377609150805 -0.00174511526322
           77.68  0.0377434634825 -0.00174520396877
           77.69  0.0377260110011 -0.00174529196356
            77.7  0.0377085576433 -0.00174537924843
           77.71  0.0376911034161 -0.0017454658242
           77.72  0.0376736483268 -0.00174555169169
           77.73  0.0376561923823 -0.00174563685173
           77.74  0.0376387355898 -0.00174572130515
           77.75  0.0376212779562 -0.00174580505276
           77.76  0.0376038194887 -0.0017458880954
           77.77  0.0375863601943 -0.00174597043389
           77.78    0.03756890008 -0.00174605206905
           77.79  0.0375514391529 -0.00174613300171
            77.8    0.03753397742 -0.00174621323269
           77.81  0.0375165148883 -0.00174629276282
           77.82  0.0374990515647 -0.00174637159291
           77.83  0.0374815874564 -0.0017464497238
           77.84  0.0374641225702 -0.0017465271563
           77.85  0.0374466569133 -0.00174660389123
           77.86  0.0374291904924 -0.00174667992943
           77.87  0.0374117233147 -0.00174675527171
           77.88   0.037394255387 -0.00174682991889
           77.89  0.0373767867163 -0.0017469038718
            77.9  0.0373593173095 -0.00174697713126
           77.91  0.0373418471737 -0.00174704969809
           77.92  0.0373243763156 -0.00174712157311
           77.93  0.0373069047422 -0.00174719275714
           77.94  0.0372894324604 -0.00174726325101
           77.95  0.0372719594772 -0.00174733305553
           77.96  0.0372544857993 -0.00174740217152
           77.97  0.0372370114338 -0.00174747059981
           77.98  0.0372195363873 -0.00174753834121
           77.99  0.0372020606669 -0.00174760539655
              78  0.0371845842794 -0.00174767176664
           78.01  0.0371671072316 -0.0017477374523
           78.02  0.0371496295304 -0.00174780245436
           78.03  0.0371321511825 -0.00174786677362
           78.04  0.0371146721949 -0.00174793041092
           78.05  0.0370971925743 -0.00174799336706
           78.06  0.0370797123275 -0.00174805564287
           78.07  0.0370622314614 -0.00174811723916
           78.08  0.0370447499828 -0.00174817815676
           78.09  0.0370272678983 -0.00174823839647
            78.1  0.0370097852148 -0.00174829795912
           78.11  0.0369923019391 -0.00174835684552
           78.12  0.0369748180779 -0.00174841505649
           78.13   0.036957333638 -0.00174847259284
           78.14  0.0369398486261 -0.0017485294554
           78.15  0.0369223630489 -0.00174858564498
           78.16  0.0369048769132 -0.00174864116239
           78.17  0.0368873902256 -0.00174869600845
           78.18   0.036869902993 -0.00174875018397
           78.19  0.0368524152219 -0.00174880368977
            78.2  0.0368349269192 -0.00174885652667
           78.21  0.0368174380914 -0.00174890869547
           78.22  0.0367999487453 -0.00174896019699
           78.23  0.0367824588875 -0.00174901103206
           78.24  0.0367649685246 -0.00174906120147
           78.25  0.0367474776634 -0.00174911070604
           78.26  0.0367299863105 -0.00174915954659
           78.27  0.0367124944725 -0.00174920772393
           78.28   0.036695002156 -0.00174925523887
           78.29  0.0366775093677 -0.00174930209222
            78.3  0.0366600161142 -0.0017493482848
           78.31   0.036642522402 -0.00174939381742
           78.32  0.0366250282378 -0.00174943869089
           78.33  0.0366075336282 -0.00174948290601
           78.34  0.0365900385797 -0.00174952646361
           78.35  0.0365725430989 -0.00174956936449
           78.36  0.0365550471924 -0.00174961160946
           78.37  0.0365375508667 -0.00174965319934
           78.38  0.0365200541284 -0.00174969413493
           78.39   0.036502556984 -0.00174973441703
            78.4  0.0364850594401 -0.00174977404647
           78.41  0.0364675615031 -0.00174981302405
           78.42  0.0364500631796 -0.00174985135058
           78.43  0.0364325644761 -0.00174988902687
           78.44  0.0364150653991 -0.00174992605372
           78.45   0.036397565955 -0.00174996243194
           78.46  0.0363800661504 -0.00174999816235
           78.47  0.0363625659918 -0.00175003324574
           78.48  0.0363450654855 -0.00175006768293
           78.49  0.0363275646381 -0.00175010147472
            78.5   0.036310063456 -0.00175013462192
           78.51  0.0362925619457 -0.00175016712534
           78.52  0.0362750601135 -0.00175019898577
           78.53   0.036257557966 -0.00175023020403
           78.54  0.0362400555094 -0.00175026078092
           78.55  0.0362225527503 -0.00175029071725
           78.56  0.0362050496951 -0.00175032001382
           78.57  0.0361875463501 -0.00175034867143
           78.58  0.0361700427217 -0.00175037669089
           78.59  0.0361525388162 -0.00175040407301
            78.6  0.0361350346402 -0.00175043081858
           78.61  0.0361175301999 -0.00175045692841
           78.62  0.0361000255016 -0.00175048240331
           78.63  0.0360825205518 -0.00175050724407
           78.64  0.0360650153567 -0.00175053145149
           78.65  0.0360475099228 -0.00175055502639
           78.66  0.0360300042562 -0.00175057796956
           78.67  0.0360124983634 -0.0017506002818
           78.68  0.0359949922506 -0.00175062196391
           78.69  0.0359774859241 -0.0017506430167
            78.7  0.0359599793902 -0.00175066344096
           78.71  0.0359424726553 -0.00175068323749
           78.72  0.0359249657255 -0.0017507024071
           78.73  0.0359074586071 -0.00175072095058
           78.74  0.0358899513065 -0.00175073886874
           78.75  0.0358724438298 -0.00175075616237
           78.76  0.0358549361832 -0.00175077283227
           78.77  0.0358374283731 -0.00175078887923
           78.78  0.0358199204056 -0.00175080430406
           78.79   0.035802412287 -0.00175081910756
            78.8  0.0357849040235 -0.00175083329052
           78.81  0.0357673956212 -0.00175084685373
           78.82  0.0357498870864  -0.001750859798
           78.83  0.0357323784253 -0.00175087212412
           78.84  0.0357148696439 -0.00175088383288
           78.85  0.0356973607486 -0.00175089492509
           78.86  0.0356798517454 -0.00175090540154
           78.87  0.0356623426406 -0.00175091526301
           78.88  0.0356448334402 -0.00175092451032
           78.89  0.0356273241504 -0.00175093314424
            78.9  0.0356098147773 -0.00175094116558
           78.91   0.035592305327 -0.00175094857513
           78.92  0.0355747958058 -0.00175095537368
           78.93  0.0355572862196 -0.00175096156203
           78.94  0.0355397765745 -0.00175096714096
           78.95  0.0355222668768 -0.00175097211127
           78.96  0.0355047571323 -0.00175097647375
           78.97  0.0354872473473 -0.0017509802292
           78.98  0.0354697375277 -0.0017509833784
           78.99  0.0354522276797 -0.00175098592214
              79  0.0354347178093 -0.00175098786122
           79.01  0.0354172079225 -0.00175098919643
           79.02  0.0353996980253 -0.00175098992855
           79.03  0.0353821881239 -0.00175099005838
           79.04  0.0353646782242 -0.0017509895867
           79.05  0.0353471683322 -0.0017509885143
           79.06  0.0353296584539 -0.00175098684198
           79.07  0.0353121485953 -0.00175098457051
           79.08  0.0352946387625 -0.00175098170069
           79.09  0.0352771289613 -0.00175097823331
            79.1  0.0352596191978 -0.00175097416915
           79.11  0.0352421094779 -0.00175096950899
           79.12  0.0352245998076 -0.00175096425364
           79.13  0.0352070901929 -0.00175095840386
           79.14  0.0351895806396 -0.00175095196045
           79.15  0.0351720711536 -0.00175094492419
           79.16  0.0351545617411 -0.00175093729586
           79.17  0.0351370524077 -0.00175092907626
           79.18  0.0351195431595 -0.00175092026616
           79.19  0.0351020340024 -0.00175091086636
            79.2  0.0350845249422 -0.00175090087762
           79.21  0.0350670159849 -0.00175089030074
           79.22  0.0350495071362 -0.0017508791365
           79.23  0.0350319984021 -0.00175086738568
           79.24  0.0350144897885 -0.00175085504906
           79.25  0.0349969813011 -0.00175084212742
           79.26  0.0349794729459 -0.00175082862155
           79.27  0.0349619647287 -0.00175081453223
           79.28  0.0349444566553 -0.00175079986023
           79.29  0.0349269487315 -0.00175078460635
            79.3  0.0349094409632 -0.00175076877134
           79.31  0.0348919333561 -0.00175075235601
           79.32   0.034874425916 -0.00175073536112
           79.33  0.0348569186489 -0.00175071778745
           79.34  0.0348394115603 -0.00175069963579
           79.35  0.0348219046561 -0.0017506809069
           79.36  0.0348043979422 -0.00175066160158
           79.37  0.0347868914241 -0.00175064172058
           79.38  0.0347693851077 -0.0017506212647
           79.39  0.0347518789988 -0.00175060023471
            79.4   0.034734373103 -0.00175057863138
           79.41  0.0347168674262 -0.00175055645549
           79.42  0.0346993619739 -0.00175053370782
           79.43   0.034681856752 -0.00175051038914
           79.44  0.0346643517661 -0.00175048650021
           79.45   0.034646847022 -0.00175046204183
           79.46  0.0346293425253 -0.00175043701476
           79.47  0.0346118382817 -0.00175041141978
           79.48  0.0345943342969 -0.00175038525765
           79.49  0.0345768305766 -0.00175035852915
            79.5  0.0345593271263 -0.00175033123506
           79.51  0.0345418239519 -0.00175030337614
           79.52  0.0345243210588 -0.00175027495317
           79.53  0.0345068184528 -0.00175024596691
           79.54  0.0344893161395 -0.00175021641814
           79.55  0.0344718141244 -0.00175018630763
           79.56  0.0344543124133 -0.00175015563615
           79.57  0.0344368110117 -0.00175012440446
           79.58  0.0344193099252 -0.00175009261334
           79.59  0.0344018091594 -0.00175006026356
            79.6  0.0343843087199 -0.00175002735588
           79.61  0.0343668086123 -0.00174999389106
           79.62  0.0343493088421 -0.00174995986989
           79.63  0.0343318094149 -0.00174992529312
           79.64  0.0343143103363 -0.00174989016152
           79.65  0.0342968116117 -0.00174985447586
           79.66  0.0342793132467 -0.0017498182369
           79.67   0.034261815247 -0.00174978144542
           79.68  0.0342443176178 -0.00174974410216
           79.69  0.0342268203649 -0.00174970620791
            79.7  0.0342093234937 -0.00174966776342
           79.71  0.0341918270096 -0.00174962876945
           79.72  0.0341743309183 -0.00174958922677
           79.73  0.0341568352251 -0.00174954913615
           79.74  0.0341393399356 -0.00174950849834
           79.75  0.0341218450551 -0.00174946731411
           79.76  0.0341043505893 -0.00174942558422
           79.77  0.0340868565434 -0.00174938330943
           79.78  0.0340693629231 -0.0017493404905
           79.79  0.0340518697336 -0.0017492971282
            79.8  0.0340343769805 -0.00174925322327
           79.81  0.0340168846692 -0.00174920877649
           79.82   0.033999392805 -0.00174916378861
           79.83  0.0339819013934 -0.00174911826039
           79.84  0.0339644104398 -0.00174907219258
           79.85  0.0339469199495 -0.00174902558596
           79.86  0.0339294299281 -0.00174897844126
           79.87  0.0339119403807 -0.00174893075926
           79.88  0.0338944513129 -0.00174888254071
           79.89  0.0338769627299 -0.00174883378636
            79.9  0.0338594746371 -0.00174878449696
           79.91    0.03384198704 -0.00174873467329
           79.92  0.0338244999437 -0.00174868431608
           79.93  0.0338070133536 -0.00174863342611
           79.94  0.0337895272752 -0.00174858200411
           79.95  0.0337720417136 -0.00174853005084
           79.96  0.0337545566741 -0.00174847756706
           79.97  0.0337370721622 -0.00174842455352
           79.98  0.0337195881831 -0.00174837101097
           79.99   0.033702104742 -0.00174831694016
              80  0.0336846218443 -0.00174826234185
           80.01  0.0336671394952 -0.00174820721679
           80.02  0.0336496576999 -0.00174815156573
           80.03  0.0336321764638 -0.00174809538941
           80.04  0.0336146957921 -0.00174803868859
           80.05  0.0335972156901 -0.00174798146402
           80.06  0.0335797361629 -0.00174792371645
           80.07  0.0335622572157 -0.00174786544662
           80.08  0.0335447788539 -0.00174780665528
           80.09  0.0335273010826 -0.00174774734318
            80.1  0.0335098239071 -0.00174768751108
           80.11  0.0334923473324 -0.00174762715971
           80.12  0.0334748713639 -0.00174756628982
           80.13  0.0334573960066 -0.00174750490215
           80.14  0.0334399212658 -0.00174744299746
           80.15  0.0334224471467 -0.00174738057649
           80.16  0.0334049736543 -0.00174731763999
           80.17  0.0333875007939 -0.00174725418869
           80.18  0.0333700285705 -0.00174719022334
           80.19  0.0333525569894 -0.00174712574468
            80.2  0.0333350860556 -0.00174706075347
           80.21  0.0333176157743 -0.00174699525043
           80.22  0.0333001461506 -0.00174692923632
           80.23  0.0332826771896 -0.00174686271186
           80.24  0.0332652088964 -0.00174679567782
           80.25   0.033247741276 -0.00174672813492
           80.26  0.0332302743337 -0.0017466600839
           80.27  0.0332128080744 -0.00174659152551
           80.28  0.0331953425032 -0.00174652246049
           80.29  0.0331778776251 -0.00174645288957
            80.3  0.0331604134454 -0.00174638281349
           80.31  0.0331429499689 -0.00174631223299
           80.32  0.0331254872007 -0.00174624114881
           80.33  0.0331080251459 -0.00174616956168
           80.34  0.0330905638095 -0.00174609747235
           80.35  0.0330731031964 -0.00174602488154
           80.36  0.0330556433118   -0.00174595179
           80.37  0.0330381841606 -0.00174587819845
           80.38  0.0330207257479 -0.00174580410764
           80.39  0.0330032680785 -0.0017457295183
            80.4  0.0329858111575 -0.00174565443116
           80.41  0.0329683549899 -0.00174557884695
           80.42  0.0329508995806 -0.00174550276642
           80.43  0.0329334449345 -0.00174542619028
           80.44  0.0329159910568 -0.00174534911928
           80.45  0.0328985379522 -0.00174527155414
           80.46  0.0328810856257 -0.0017451934956
           80.47  0.0328636340822 -0.00174511494438
           80.48  0.0328461833268 -0.00174503590123
           80.49  0.0328287333642 -0.00174495636686
            80.5  0.0328112841994  -0.001744876342
           80.51  0.0327938358374 -0.00174479582739
           80.52  0.0327763882829 -0.00174471482375
           80.53  0.0327589415409 -0.00174463333182
           80.54  0.0327414956163 -0.00174455135231
           80.55  0.0327240505138 -0.00174446888596
           80.56  0.0327066062385 -0.00174438593349
           80.57  0.0326891627952 -0.00174430249564
           80.58  0.0326717201886 -0.00174421857311
           80.59  0.0326542784237 -0.00174413416665
            80.6  0.0326368375053 -0.00174404927696
           80.61  0.0326193974382 -0.00174396390479
           80.62  0.0326019582272 -0.00174387805085
           80.63  0.0325845198772 -0.00174379171586
           80.64  0.0325670823929 -0.00174370490056
           80.65  0.0325496457791 -0.00174361760565
           80.66  0.0325322100408 -0.00174352983186
           80.67  0.0325147751825 -0.00174344157992
           80.68  0.0324973412092 -0.00174335285055
           80.69  0.0324799081255 -0.00174326364446
            80.7  0.0324624759363 -0.00174317396237
           80.71  0.0324450446462 -0.00174308380501
           80.72  0.0324276142602 -0.00174299317309
           80.73  0.0324101847828 -0.00174290206734
           80.74  0.0323927562188 -0.00174281048846
           80.75   0.032375328573 -0.00174271843719
           80.76  0.0323579018501 -0.00174262591422
           80.77  0.0323404760547 -0.0017425329203
           80.78  0.0323230511917 -0.00174243945611
           80.79  0.0323056272656 -0.0017423455224
            80.8  0.0322882042812 -0.00174225111986
           80.81  0.0322707822432 -0.00174215624921
           80.82  0.0322533611562 -0.00174206091118
           80.83   0.032235941025 -0.00174196510646
           80.84  0.0322185218541 -0.00174186883578
           80.85  0.0322011036483 -0.00174177209985
           80.86  0.0321836864121 -0.00174167489938
           80.87  0.0321662701503 -0.00174157723508
           80.88  0.0321488548674 -0.00174147910766
           80.89  0.0321314405681 -0.00174138051784
            80.9   0.032114027257 -0.00174128146632
           80.91  0.0320966149388 -0.00174118195382
           80.92   0.032079203618 -0.00174108198104
           80.93  0.0320617932992 -0.00174098154869
           80.94   0.032044383987 -0.00174088065749
           80.95   0.032026975686 -0.00174077930814
           80.96  0.0320095684008 -0.00174067750134
           80.97   0.031992162136 -0.00174057523781
           80.98  0.0319747568961 -0.00174047251825
           80.99  0.0319573526856 -0.00174036934336
              81  0.0319399495092 -0.00174026571386
           81.01  0.0319225473713 -0.00174016163044
           81.02  0.0319051462766 -0.00174005709382
           81.03  0.0318877462295 -0.00173995210469
           81.04  0.0318703472345 -0.00173984666376
           81.05  0.0318529492962 -0.00173974077174
           81.06  0.0318355524191 -0.00173963442932
           81.07  0.0318181566076 -0.0017395276372
           81.08  0.0318007618663 -0.0017394203961
           81.09  0.0317833681997 -0.00173931270671
            81.1  0.0317659756122 -0.00173920456972
           81.11  0.0317485841083 -0.00173909598585
           81.12  0.0317311936925 -0.00173898695579
           81.13  0.0317138043692 -0.00173887748024
           81.14  0.0316964161429 -0.0017387675599
           81.15   0.031679029018 -0.00173865719546
           81.16   0.031661642999 -0.00173854638763
           81.17  0.0316442580902 -0.0017384351371
           81.18  0.0316268742962 -0.00173832344456
           81.19  0.0316094916213 -0.00173821131072
            81.2    0.03159211007 -0.00173809873628
           81.21  0.0315747296466 -0.00173798572191
           81.22  0.0315573503556 -0.00173787226833
           81.23  0.0315399722012 -0.00173775837622
           81.24   0.031522595188 -0.00173764404628
           81.25  0.0315052193203 -0.0017375292792
           81.26  0.0314878446024 -0.00173741407567
           81.27  0.0314704710388 -0.00173729843639
           81.28  0.0314530986337 -0.00173718236204
           81.29  0.0314357273916 -0.00173706585333
            81.3  0.0314183573166 -0.00173694891093
           81.31  0.0314009884133 -0.00173683153554
           81.32  0.0313836206859 -0.00173671372786
           81.33  0.0313662541388 -0.00173659548856
           81.34  0.0313488887762 -0.00173647681834
           81.35  0.0313315246024 -0.00173635771788
           81.36  0.0313141616218 -0.00173623818787
           81.37  0.0312967998386 -0.00173611822901
           81.38  0.0312794392572 -0.00173599784197
           81.39  0.0312620798818 -0.00173587702745
            81.4  0.0312447217167 -0.00173575578612
           81.41  0.0312273647661 -0.00173563411868
           81.42  0.0312100090343 -0.0017355120258
           81.43  0.0311926545256 -0.00173538950818
           81.44  0.0311753012441 -0.00173526656649
           81.45  0.0311579491942 -0.00173514320142
           81.46  0.0311405983801 -0.00173501941366
           81.47   0.031123248806 -0.00173489520388
           81.48   0.031105900476 -0.00173477057276
           81.49  0.0310885533945 -0.00173464552099
            81.5  0.0310712075656 -0.00173452004924
           81.51  0.0310538629935 -0.0017343941582
           81.52  0.0310365196824 -0.00173426784855
           81.53  0.0310191776365 -0.00173414112097
           81.54    0.03100183686 -0.00173401397613
           81.55   0.030984497357 -0.00173388641471
           81.56  0.0309671591317 -0.00173375843739
           81.57  0.0309498221883 -0.00173363004484
           81.58  0.0309324865308 -0.00173350123775
           81.59  0.0309151521635 -0.00173337201679
            81.6  0.0308978190905 -0.00173324238263
           81.61  0.0308804873159 -0.00173311233595
           81.62  0.0308631568438 -0.00173298187743
           81.63  0.0308458276783 -0.00173285100773
           81.64  0.0308284998236 -0.00173271972753
           81.65  0.0308111732838 -0.00173258803751
           81.66  0.0307938480629 -0.00173245593833
           81.67   0.030776524165 -0.00173232343067
           81.68  0.0307592015942 -0.0017321905152
           81.69  0.0307418803547 -0.00173205719259
            81.7  0.0307245604504 -0.00173192346351
           81.71  0.0307072418854 -0.00173178932863
           81.72  0.0306899246638 -0.00173165478862
           81.73  0.0306726087896 -0.00173151984414
           81.74  0.0306552942669 -0.00173138449587
           81.75  0.0306379810997 -0.00173124874448
           81.76   0.030620669292 -0.00173111259063
           81.77  0.0306033588479 -0.00173097603498
           81.78  0.0305860497713 -0.00173083907821
           81.79  0.0305687420663 -0.00173070172098
            81.8  0.0305514357369 -0.00173056396395
           81.81  0.0305341307871 -0.0017304258078
           81.82  0.0305168272208 -0.00173028725317
           81.83   0.030499525042 -0.00173014830074
           81.84  0.0304822242548 -0.00173000895117
           81.85   0.030464924863 -0.00172986920513
           81.86  0.0304476268706 -0.00172972906326
           81.87  0.0304303302817 -0.00172958852625
           81.88  0.0304130351001 -0.00172944759474
           81.89  0.0303957413298 -0.00172930626939
            81.9  0.0303784489747 -0.00172916455087
           81.91  0.0303611580388 -0.00172902243984
           81.92  0.0303438685259 -0.00172887993696
           81.93  0.0303265804401 -0.00172873704287
           81.94  0.0303092937851 -0.00172859375825
           81.95  0.0302920085649 -0.00172845008375
           81.96  0.0302747247834 -0.00172830602002
           81.97  0.0302574424445 -0.00172816156772
           81.98   0.030240161552 -0.0017280167275
           81.99  0.0302228821099 -0.00172787150003
              82   0.030205604122 -0.00172772588596
           82.01  0.0301883275922 -0.00172757988594
           82.02  0.0301710525243 -0.00172743350062
           82.03  0.0301537789222 -0.00172728673066
           82.04  0.0301365067897 -0.0017271395767
           82.05  0.0301192361307 -0.00172699203941
           82.06  0.0301019669489 -0.00172684411943
           82.07  0.0300846992483 -0.00172669581742
           82.08  0.0300674330326 -0.00172654713402
           82.09  0.0300501683056 -0.00172639806989
            82.1  0.0300329050712 -0.00172624862566
           82.11  0.0300156433331  -0.001726098802
           82.12  0.0299983830951 -0.00172594859956
           82.13  0.0299811243611 -0.00172579801897
           82.14  0.0299638671348 -0.00172564706088
           82.15  0.0299466114199 -0.00172549572595
           82.16  0.0299293572202 -0.00172534401481
           82.17  0.0299121045396 -0.00172519192812
           82.18  0.0298948533817 -0.00172503946652
           82.19  0.0298776037502 -0.00172488663066
            82.2  0.0298603556491 -0.00172473342117
           82.21  0.0298431090818 -0.0017245798387
           82.22  0.0298258640523 -0.0017244258839
           82.23  0.0298086205641 -0.0017242715574
           82.24  0.0297913786211 -0.00172411685985
           82.25  0.0297741382269 -0.00172396179189
           82.26  0.0297568993853 -0.00172380635417
           82.27  0.0297396620999 -0.00172365054731
           82.28  0.0297224263743 -0.00172349437196
           82.29  0.0297051922124 -0.00172333782877
            82.3  0.0296879596178 -0.00172318091836
           82.31  0.0296707285941 -0.00172302364138
           82.32  0.0296534991449 -0.00172286599847
           82.33  0.0296362712741 -0.00172270799025
           82.34  0.0296190449851 -0.00172254961738
           82.35  0.0296018202817 -0.00172239088048
           82.36  0.0295845971675 -0.00172223178019
           82.37  0.0295673756461 -0.00172207231714
           82.38  0.0295501557212 -0.00172191249197
           82.39  0.0295329373963 -0.00172175230532
            82.4  0.0295157206751 -0.00172159175781
           82.41  0.0294985055611 -0.00172143085008
           82.42  0.0294812920581 -0.00172126958277
           82.43  0.0294640801695 -0.00172110795649
           82.44  0.0294468698989 -0.00172094597189
           82.45    0.02942966125 -0.0017207836296
           82.46  0.0294124542263 -0.00172062093024
           82.47  0.0293952488314 -0.00172045787445
           82.48  0.0293780450689 -0.00172029446285
           82.49  0.0293608429422 -0.00172013069607
            82.5  0.0293436424549 -0.00171996657474
           82.51  0.0293264436107 -0.00171980209949
           82.52  0.0293092464129 -0.00171963727095
           82.53  0.0292920508653 -0.00171947208974
           82.54  0.0292748569711 -0.00171930655648
           82.55  0.0292576647341 -0.00171914067181
           82.56  0.0292404741577 -0.00171897443634
           82.57  0.0292232852454 -0.0017188078507
           82.58  0.0292060980007 -0.00171864091552
           82.59  0.0291889124271 -0.00171847363142
            82.6  0.0291717285281 -0.00171830599902
           82.61  0.0291545463071 -0.00171813801894
           82.62  0.0291373657677 -0.0017179696918
           82.63  0.0291201869133 -0.00171780101823
           82.64  0.0291030097473 -0.00171763199884
           82.65  0.0290858342733 -0.00171746263426
           82.66  0.0290686604946 -0.00171729292511
           82.67  0.0290514884148  -0.001717122872
           82.68  0.0290343180372 -0.00171695247555
           82.69  0.0290171493653 -0.00171678173638
            82.7  0.0289999824025 -0.00171661065511
           82.71  0.0289828171522 -0.00171643923235
           82.72  0.0289656536178 -0.00171626746872
           82.73  0.0289484918028 -0.00171609536483
           82.74  0.0289313317105 -0.00171592292131
           82.75  0.0289141733444 -0.00171575013876
           82.76  0.0288970167077 -0.00171557701779
           82.77   0.028879861804 -0.00171540355903
           82.78  0.0288627086366 -0.00171522976309
           82.79  0.0288455572088 -0.00171505563057
            82.8   0.028828407524 -0.00171488116209
           82.81  0.0288112595855 -0.00171470635826
           82.82  0.0287941133968 -0.00171453121969
           82.83  0.0287769689611 -0.00171435574699
           82.84  0.0287598262818 -0.00171417994078
           82.85  0.0287426853623 -0.00171400380165
           82.86  0.0287255462058 -0.00171382733022
           82.87  0.0287084088157 -0.00171365052709
           82.88  0.0286912731953 -0.00171347339288
           82.89  0.0286741393478 -0.00171329592819
            82.9  0.0286570072767 -0.00171311813363
           82.91  0.0286398769852 -0.00171294000979
           82.92  0.0286227484765 -0.0017127615573
           82.93   0.028605621754 -0.00171258277675
           82.94   0.028588496821 -0.00171240366874
           82.95  0.0285713736806 -0.00171222423388
           82.96  0.0285542523363 -0.00171204447278
           82.97  0.0285371327912 -0.00171186438603
           82.98  0.0285200150486 -0.00171168397424
           82.99  0.0285028991117 -0.00171150323801
              83  0.0284857849838 -0.00171132217794
           83.01  0.0284686726681 -0.00171114079463
           83.02  0.0284515621679 -0.00171095908868
           83.03  0.0284344534864 -0.00171077706068
           83.04  0.0284173466267 -0.00171059471125
           83.05  0.0284002415921 -0.00171041204097
           83.06  0.0283831383859 -0.00171022905044
           83.07  0.0283660370111 -0.00171004574027
           83.08  0.0283489374711 -0.00170986211104
           83.09  0.0283318397689 -0.00170967816336
            83.1  0.0283147439078 -0.00170949389781
           83.11  0.0282976498909  -0.001709309315
           83.12  0.0282805577215 -0.00170912441551
           83.13  0.0282634674026 -0.00170893919995
           83.14  0.0282463789375 -0.0017087536689
           83.15  0.0282292923293 -0.00170856782296
           83.16   0.028212207581 -0.00170838166271
           83.17   0.028195124696 -0.00170819518876
           83.18  0.0281780436773 -0.00170800840169
           83.19   0.028160964528 -0.0017078213021
            83.2  0.0281438872512 -0.00170763389056
           83.21  0.0281268118502 -0.00170744616768
           83.22  0.0281097383279 -0.00170725813404
           83.23  0.0280926666875 -0.00170706979022
           83.24  0.0280755969321 -0.00170688113683
           83.25  0.0280585290647 -0.00170669217444
           83.26  0.0280414630886 -0.00170650290364
           83.27  0.0280243990067 -0.00170631332501
           83.28  0.0280073368221 -0.00170612343915
           83.29  0.0279902765379 -0.00170593324664
            83.3  0.0279732181571 -0.00170574274805
           83.31  0.0279561616829 -0.00170555194399
           83.32  0.0279391071183 -0.00170536083502
           83.33  0.0279220544662 -0.00170516942173
           83.34  0.0279050037298 -0.00170497770471
           83.35  0.0278879549121 -0.00170478568453
           83.36  0.0278709080161 -0.00170459336179
           83.37  0.0278538630449 -0.00170440073705
           83.38  0.0278368200014 -0.00170420781089
           83.39  0.0278197788887 -0.00170401458391
            83.4  0.0278027397097 -0.00170382105667
           83.41  0.0277857024675 -0.00170362722975
           83.42  0.0277686671651 -0.00170343310374
           83.43  0.0277516338055 -0.00170323867921
           83.44  0.0277346023915 -0.00170304395673
           83.45  0.0277175729263 -0.00170284893689
           83.46  0.0277005454128 -0.00170265362026
           83.47  0.0276835198539 -0.00170245800741
           83.48  0.0276664962526 -0.00170226209892
           83.49  0.0276494746119 -0.00170206589536
            83.5  0.0276324549347 -0.00170186939731
           83.51   0.027615437224 -0.00170167260534
           83.52  0.0275984214826 -0.00170147552001
           83.53  0.0275814077136 -0.00170127814192
           83.54  0.0275643959198 -0.00170108047161
           83.55  0.0275473861042 -0.00170088250967
           83.56  0.0275303782696 -0.00170068425667
           83.57   0.027513372419 -0.00170048571317
           83.58  0.0274963685553 -0.00170028687975
           83.59  0.0274793666814 -0.00170008775696
            83.6  0.0274623668002 -0.00169988834539
           83.61  0.0274453689145 -0.0016996886456
           83.62  0.0274283730273 -0.00169948865815
           83.63  0.0274113791414 -0.00169928838362
           83.64  0.0273943872596 -0.00169908782256
           83.65  0.0273773973849 -0.00169888697554
           83.66  0.0273604095201 -0.00169868584313
           83.67   0.027343423668 -0.0016984844259
           83.68  0.0273264398316 -0.00169828272439
           83.69  0.0273094580135 -0.00169808073919
            83.7  0.0272924782168 -0.00169787847084
